frame_number,frame_path,game_time,period,play_clock,imputed_game_time,imputed_period,imputed_play_clock,original_game_time,original_period,original_play_clock,imputation_confidence,imputation_method,imputation_timestamp
2072,data/frames/game_6/frame_002072.jpg,,2ND,40,False,False,False,,2ND,40,0.00,,2025-11-13 21:45:30.755446
2073,data/frames/game_6/frame_002073.jpg,,2ND,40,False,False,False,,2ND,40,0.00,,2025-11-13 21:45:30.755446
2074,data/frames/game_6/frame_002074.jpg,,2ND,39,False,False,False,,2ND,39,0.00,,2025-11-13 21:45:30.755446
2075,data/frames/game_6/frame_002075.jpg,,2ND,39,False,False,False,,2ND,39,0.00,,2025-11-13 21:45:30.755446
2076,data/frames/game_6/frame_002076.jpg,,2ND,38,False,False,False,,2ND,38,0.00,,2025-11-13 21:45:30.755446
2077,data/frames/game_6/frame_002077.jpg,,2ND,38,False,False,False,,2ND,38,0.00,,2025-11-13 21:45:30.755446
2078,data/frames/game_6/frame_002078.jpg,,2ND,37,False,False,False,,2ND,37,0.00,,2025-11-13 21:45:30.755446
2079,data/frames/game_6/frame_002079.jpg,,,,False,False,False,,,,0.00,,2025-11-13 21:45:30.755446
2080,data/frames/game_6/frame_002080.jpg,,,,False,False,False,,,,0.00,,2025-11-13 21:45:30.755446
2081,data/frames/game_6/frame_002081.jpg,,,,False,False,False,,,,0.00,,2025-11-13 21:45:30.755446
2082,data/frames/game_6/frame_002082.jpg,,,,False,False,False,,,,0.00,,2025-11-13 21:45:30.755446
2083,data/frames/game_6/frame_002083.jpg,,,,False,False,False,,,,0.00,,2025-11-13 21:45:30.755446
2084,data/frames/game_6/frame_002084.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2085,data/frames/game_6/frame_002085.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2086,data/frames/game_6/frame_002086.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2087,data/frames/game_6/frame_002087.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2088,data/frames/game_6/frame_002088.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2089,data/frames/game_6/frame_002089.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2090,data/frames/game_6/frame_002090.jpg,,,,False,False,False,,,,0.00,,2025-11-13 21:45:30.755446
2091,data/frames/game_6/frame_002091.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2092,data/frames/game_6/frame_002092.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2093,data/frames/game_6/frame_002093.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2094,data/frames/game_6/frame_002094.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2095,data/frames/game_6/frame_002095.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2096,data/frames/game_6/frame_002096.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2097,data/frames/game_6/frame_002097.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2098,data/frames/game_6/frame_002098.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2099,data/frames/game_6/frame_002099.jpg,,,,False,False,False,,,,0.00,,2025-11-13 21:45:30.755446
2100,data/frames/game_6/frame_002100.jpg,,2ND,26,False,False,False,,2ND,26,0.00,,2025-11-13 21:45:30.755446
2101,data/frames/game_6/frame_002101.jpg,00:00,,,False,False,False,00:00,,,0.00,,2025-11-13 21:45:30.755446
2102,data/frames/game_6/frame_002102.jpg,,2ND,25,False,False,False,,2ND,25,0.00,,2025-11-13 21:45:30.755446
2103,data/frames/game_6/frame_002103.jpg,,2ND,25,False,False,False,,2ND,25,0.00,,2025-11-13 21:45:30.755446
2104,data/frames/game_6/frame_002104.jpg,,2ND,24,False,False,False,,2ND,24,0.00,,2025-11-13 21:45:30.755446
2105,data/frames/game_6/frame_002105.jpg,,2ND,24,False,False,False,,2ND,24,0.00,,2025-11-13 21:45:30.755446
2106,data/frames/game_6/frame_002106.jpg,,2ND,23,False,False,False,,2ND,23,0.00,,2025-11-13 21:45:30.755446
2107,data/frames/game_6/frame_002107.jpg,,2ND,23,False,False,False,,2ND,23,0.00,,2025-11-13 21:45:30.755446
2108,data/frames/game_6/frame_002108.jpg,,2ND,22,False,False,False,,2ND,22,0.00,,2025-11-13 21:45:30.755446
2109,data/frames/game_6/frame_002109.jpg,,2ND,22,False,False,False,,2ND,22,0.00,,2025-11-13 21:45:30.755446
2110,data/frames/game_6/frame_002110.jpg,,2ND,21,False,False,False,,2ND,21,0.00,,2025-11-13 21:45:30.755446
2111,data/frames/game_6/frame_002111.jpg,,2ND,21,False,False,False,,2ND,21,0.00,,2025-11-13 21:45:30.755446
2112,data/frames/game_6/frame_002112.jpg,,2ND,20,False,False,False,,2ND,20,0.00,,2025-11-13 21:45:30.755446
2113,data/frames/game_6/frame_002113.jpg,,2ND,20,False,False,False,,2ND,20,0.00,,2025-11-13 21:45:30.755446
2114,data/frames/game_6/frame_002114.jpg,,2ND,19,False,False,False,,2ND,19,0.00,,2025-11-13 21:45:30.755446
2115,data/frames/game_6/frame_002115.jpg,,2ND,19,False,False,False,,2ND,19,0.00,,2025-11-13 21:45:30.755446
2116,data/frames/game_6/frame_002116.jpg,,2ND,18,False,False,False,,2ND,18,0.00,,2025-11-13 21:45:30.755446
2117,data/frames/game_6/frame_002117.jpg,,2ND,18,False,False,False,,2ND,18,0.00,,2025-11-13 21:45:30.755446
2118,data/frames/game_6/frame_002118.jpg,,2ND,17,False,False,False,,2ND,17,0.00,,2025-11-13 21:45:30.755446
2119,data/frames/game_6/frame_002119.jpg,,,,False,False,False,,,,0.00,,2025-11-13 21:45:30.755446
2120,data/frames/game_6/frame_002120.jpg,,,,False,False,False,,,,0.00,,2025-11-13 21:45:30.755446
2121,data/frames/game_6/frame_002121.jpg,,1ST,25,False,False,False,,1ST,25,0.00,,2025-11-13 21:45:30.755446
2122,data/frames/game_6/frame_002122.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2123,data/frames/game_6/frame_002123.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2124,data/frames/game_6/frame_002124.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2125,data/frames/game_6/frame_002125.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2126,data/frames/game_6/frame_002126.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2127,data/frames/game_6/frame_002127.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2128,data/frames/game_6/frame_002128.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2129,data/frames/game_6/frame_002129.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2130,data/frames/game_6/frame_002130.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2131,data/frames/game_6/frame_002131.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2132,data/frames/game_6/frame_002132.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2133,data/frames/game_6/frame_002133.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2134,data/frames/game_6/frame_002134.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2135,data/frames/game_6/frame_002135.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2136,data/frames/game_6/frame_002136.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2137,data/frames/game_6/frame_002137.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2138,data/frames/game_6/frame_002138.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2139,data/frames/game_6/frame_002139.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2140,data/frames/game_6/frame_002140.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2141,data/frames/game_6/frame_002141.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2142,data/frames/game_6/frame_002142.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2143,data/frames/game_6/frame_002143.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2144,data/frames/game_6/frame_002144.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2145,data/frames/game_6/frame_002145.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2146,data/frames/game_6/frame_002146.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2147,data/frames/game_6/frame_002147.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2148,data/frames/game_6/frame_002148.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2149,data/frames/game_6/frame_002149.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2150,data/frames/game_6/frame_002150.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2151,data/frames/game_6/frame_002151.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2152,data/frames/game_6/frame_002152.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2153,data/frames/game_6/frame_002153.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2154,data/frames/game_6/frame_002154.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2155,data/frames/game_6/frame_002155.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2156,data/frames/game_6/frame_002156.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2157,data/frames/game_6/frame_002157.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2158,data/frames/game_6/frame_002158.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2159,data/frames/game_6/frame_002159.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2160,data/frames/game_6/frame_002160.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2161,data/frames/game_6/frame_002161.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2162,data/frames/game_6/frame_002162.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2163,data/frames/game_6/frame_002163.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2164,data/frames/game_6/frame_002164.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2165,data/frames/game_6/frame_002165.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2166,data/frames/game_6/frame_002166.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2167,data/frames/game_6/frame_002167.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2168,data/frames/game_6/frame_002168.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2169,data/frames/game_6/frame_002169.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2170,data/frames/game_6/frame_002170.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2171,data/frames/game_6/frame_002171.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2172,data/frames/game_6/frame_002172.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2173,data/frames/game_6/frame_002173.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2174,data/frames/game_6/frame_002174.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2175,data/frames/game_6/frame_002175.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2176,data/frames/game_6/frame_002176.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2177,data/frames/game_6/frame_002177.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2178,data/frames/game_6/frame_002178.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2179,data/frames/game_6/frame_002179.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2180,data/frames/game_6/frame_002180.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2181,data/frames/game_6/frame_002181.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2182,data/frames/game_6/frame_002182.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2183,data/frames/game_6/frame_002183.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2184,data/frames/game_6/frame_002184.jpg,15:00,1ST,20,False,False,False,15:00,1ST,20,0.00,,2025-11-13 21:45:30.755446
2185,data/frames/game_6/frame_002185.jpg,15:00,1ST,20,False,False,True,15:00,1ST,,0.80,countdown_interpolation,2025-11-13 21:45:30.755446
2186,data/frames/game_6/frame_002186.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2187,data/frames/game_6/frame_002187.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2188,data/frames/game_6/frame_002188.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2189,data/frames/game_6/frame_002189.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2190,data/frames/game_6/frame_002190.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2191,data/frames/game_6/frame_002191.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2192,data/frames/game_6/frame_002192.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2193,data/frames/game_6/frame_002193.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2194,data/frames/game_6/frame_002194.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2195,data/frames/game_6/frame_002195.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2196,data/frames/game_6/frame_002196.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2197,data/frames/game_6/frame_002197.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2198,data/frames/game_6/frame_002198.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2199,data/frames/game_6/frame_002199.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2200,data/frames/game_6/frame_002200.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2201,data/frames/game_6/frame_002201.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2202,data/frames/game_6/frame_002202.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2203,data/frames/game_6/frame_002203.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2204,data/frames/game_6/frame_002204.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2205,data/frames/game_6/frame_002205.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2206,data/frames/game_6/frame_002206.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2207,data/frames/game_6/frame_002207.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2208,data/frames/game_6/frame_002208.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2209,data/frames/game_6/frame_002209.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2210,data/frames/game_6/frame_002210.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2211,data/frames/game_6/frame_002211.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2212,data/frames/game_6/frame_002212.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2213,data/frames/game_6/frame_002213.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2214,data/frames/game_6/frame_002214.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2215,data/frames/game_6/frame_002215.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2216,data/frames/game_6/frame_002216.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2217,data/frames/game_6/frame_002217.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2218,data/frames/game_6/frame_002218.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2219,data/frames/game_6/frame_002219.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2220,data/frames/game_6/frame_002220.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2221,data/frames/game_6/frame_002221.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2222,data/frames/game_6/frame_002222.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2223,data/frames/game_6/frame_002223.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2224,data/frames/game_6/frame_002224.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2225,data/frames/game_6/frame_002225.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2226,data/frames/game_6/frame_002226.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2227,data/frames/game_6/frame_002227.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2228,data/frames/game_6/frame_002228.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2229,data/frames/game_6/frame_002229.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2230,data/frames/game_6/frame_002230.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2231,data/frames/game_6/frame_002231.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2232,data/frames/game_6/frame_002232.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2233,data/frames/game_6/frame_002233.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2234,data/frames/game_6/frame_002234.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2235,data/frames/game_6/frame_002235.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2236,data/frames/game_6/frame_002236.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2237,data/frames/game_6/frame_002237.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2238,data/frames/game_6/frame_002238.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2239,data/frames/game_6/frame_002239.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2240,data/frames/game_6/frame_002240.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2241,data/frames/game_6/frame_002241.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2242,data/frames/game_6/frame_002242.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2243,data/frames/game_6/frame_002243.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2244,data/frames/game_6/frame_002244.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2245,data/frames/game_6/frame_002245.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2246,data/frames/game_6/frame_002246.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2247,data/frames/game_6/frame_002247.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2248,data/frames/game_6/frame_002248.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2249,data/frames/game_6/frame_002249.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2250,data/frames/game_6/frame_002250.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2251,data/frames/game_6/frame_002251.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2252,data/frames/game_6/frame_002252.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2253,data/frames/game_6/frame_002253.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2254,data/frames/game_6/frame_002254.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2255,data/frames/game_6/frame_002255.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2256,data/frames/game_6/frame_002256.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2257,data/frames/game_6/frame_002257.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2258,data/frames/game_6/frame_002258.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2259,data/frames/game_6/frame_002259.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2260,data/frames/game_6/frame_002260.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2261,data/frames/game_6/frame_002261.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2262,data/frames/game_6/frame_002262.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2263,data/frames/game_6/frame_002263.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2264,data/frames/game_6/frame_002264.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2265,data/frames/game_6/frame_002265.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2266,data/frames/game_6/frame_002266.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2267,data/frames/game_6/frame_002267.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2268,data/frames/game_6/frame_002268.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2269,data/frames/game_6/frame_002269.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2270,data/frames/game_6/frame_002270.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2271,data/frames/game_6/frame_002271.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2272,data/frames/game_6/frame_002272.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2273,data/frames/game_6/frame_002273.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2274,data/frames/game_6/frame_002274.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2275,data/frames/game_6/frame_002275.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2276,data/frames/game_6/frame_002276.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2277,data/frames/game_6/frame_002277.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
2278,data/frames/game_6/frame_002278.jpg,15:00,1ST,21,False,False,False,15:00,1ST,21,0.00,,2025-11-13 21:45:30.755446
