frame_number,frame_path,game_time,period,play_clock,imputed_game_time,imputed_period,imputed_play_clock,original_game_time,original_period,original_play_clock,imputation_confidence,imputation_method,imputation_timestamp,expected_game_time,expected_period,expected_play_clock,matched_game_time,matched_period,matched_play_clock
2217,data/frames/game_6/frame_002217.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2218,data/frames/game_6/frame_002218.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2219,data/frames/game_6/frame_002219.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2220,data/frames/game_6/frame_002220.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2221,data/frames/game_6/frame_002221.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2222,data/frames/game_6/frame_002222.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2223,data/frames/game_6/frame_002223.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2224,data/frames/game_6/frame_002224.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2225,data/frames/game_6/frame_002225.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2226,data/frames/game_6/frame_002226.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2227,data/frames/game_6/frame_002227.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2228,data/frames/game_6/frame_002228.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2229,data/frames/game_6/frame_002229.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2230,data/frames/game_6/frame_002230.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2231,data/frames/game_6/frame_002231.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2232,data/frames/game_6/frame_002232.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2233,data/frames/game_6/frame_002233.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2234,data/frames/game_6/frame_002234.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2235,data/frames/game_6/frame_002235.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2236,data/frames/game_6/frame_002236.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2237,data/frames/game_6/frame_002237.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2238,data/frames/game_6/frame_002238.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2239,data/frames/game_6/frame_002239.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2240,data/frames/game_6/frame_002240.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2241,data/frames/game_6/frame_002241.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2242,data/frames/game_6/frame_002242.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2243,data/frames/game_6/frame_002243.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2244,data/frames/game_6/frame_002244.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2245,data/frames/game_6/frame_002245.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2246,data/frames/game_6/frame_002246.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2247,data/frames/game_6/frame_002247.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2248,data/frames/game_6/frame_002248.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2249,data/frames/game_6/frame_002249.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2250,data/frames/game_6/frame_002250.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2251,data/frames/game_6/frame_002251.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2252,data/frames/game_6/frame_002252.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2253,data/frames/game_6/frame_002253.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2254,data/frames/game_6/frame_002254.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2255,data/frames/game_6/frame_002255.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2256,data/frames/game_6/frame_002256.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2257,data/frames/game_6/frame_002257.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2258,data/frames/game_6/frame_002258.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2259,data/frames/game_6/frame_002259.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2260,data/frames/game_6/frame_002260.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2261,data/frames/game_6/frame_002261.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2262,data/frames/game_6/frame_002262.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2263,data/frames/game_6/frame_002263.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2264,data/frames/game_6/frame_002264.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2265,data/frames/game_6/frame_002265.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2266,data/frames/game_6/frame_002266.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2267,data/frames/game_6/frame_002267.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2268,data/frames/game_6/frame_002268.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2269,data/frames/game_6/frame_002269.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2270,data/frames/game_6/frame_002270.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2271,data/frames/game_6/frame_002271.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2272,data/frames/game_6/frame_002272.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2273,data/frames/game_6/frame_002273.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2274,data/frames/game_6/frame_002274.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2275,data/frames/game_6/frame_002275.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2276,data/frames/game_6/frame_002276.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2277,data/frames/game_6/frame_002277.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2278,data/frames/game_6/frame_002278.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2279,data/frames/game_6/frame_002279.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2280,data/frames/game_6/frame_002280.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2281,data/frames/game_6/frame_002281.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2282,data/frames/game_6/frame_002282.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2283,data/frames/game_6/frame_002283.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2284,data/frames/game_6/frame_002284.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2285,data/frames/game_6/frame_002285.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2286,data/frames/game_6/frame_002286.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2287,data/frames/game_6/frame_002287.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2288,data/frames/game_6/frame_002288.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2289,data/frames/game_6/frame_002289.jpg,15:00,1ST,20.0,False,False,False,15:00,1ST,20.0,0.0,,45:30.8,15:00,1ST,20.0,False,False,False
2290,data/frames/game_6/frame_002290.jpg,15:00,1ST,20.0,False,False,False,15:00,1ST,20.0,0.0,,45:30.8,15:00,1ST,20.0,False,False,False
2291,data/frames/game_6/frame_002291.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2292,data/frames/game_6/frame_002292.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2293,data/frames/game_6/frame_002293.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2294,data/frames/game_6/frame_002294.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2295,data/frames/game_6/frame_002295.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2296,data/frames/game_6/frame_002296.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2297,data/frames/game_6/frame_002297.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2298,data/frames/game_6/frame_002298.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2299,data/frames/game_6/frame_002299.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2300,data/frames/game_6/frame_002300.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2301,data/frames/game_6/frame_002301.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2302,data/frames/game_6/frame_002302.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2303,data/frames/game_6/frame_002303.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2304,data/frames/game_6/frame_002304.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2305,data/frames/game_6/frame_002305.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2306,data/frames/game_6/frame_002306.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2307,data/frames/game_6/frame_002307.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2308,data/frames/game_6/frame_002308.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2309,data/frames/game_6/frame_002309.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2310,data/frames/game_6/frame_002310.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2311,data/frames/game_6/frame_002311.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2312,data/frames/game_6/frame_002312.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2313,data/frames/game_6/frame_002313.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2314,data/frames/game_6/frame_002314.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2315,data/frames/game_6/frame_002315.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2316,data/frames/game_6/frame_002316.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2317,data/frames/game_6/frame_002317.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2318,data/frames/game_6/frame_002318.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2319,data/frames/game_6/frame_002319.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2320,data/frames/game_6/frame_002320.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2321,data/frames/game_6/frame_002321.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2322,data/frames/game_6/frame_002322.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2323,data/frames/game_6/frame_002323.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2324,data/frames/game_6/frame_002324.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2325,data/frames/game_6/frame_002325.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2326,data/frames/game_6/frame_002326.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2327,data/frames/game_6/frame_002327.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2328,data/frames/game_6/frame_002328.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2329,data/frames/game_6/frame_002329.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2330,data/frames/game_6/frame_002330.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2331,data/frames/game_6/frame_002331.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2332,data/frames/game_6/frame_002332.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2333,data/frames/game_6/frame_002333.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2334,data/frames/game_6/frame_002334.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2335,data/frames/game_6/frame_002335.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2336,data/frames/game_6/frame_002336.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2337,data/frames/game_6/frame_002337.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2338,data/frames/game_6/frame_002338.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2339,data/frames/game_6/frame_002339.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2340,data/frames/game_6/frame_002340.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2341,data/frames/game_6/frame_002341.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2342,data/frames/game_6/frame_002342.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2343,data/frames/game_6/frame_002343.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2344,data/frames/game_6/frame_002344.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2345,data/frames/game_6/frame_002345.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2346,data/frames/game_6/frame_002346.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2347,data/frames/game_6/frame_002347.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2348,data/frames/game_6/frame_002348.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2349,data/frames/game_6/frame_002349.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2350,data/frames/game_6/frame_002350.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2351,data/frames/game_6/frame_002351.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2352,data/frames/game_6/frame_002352.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2353,data/frames/game_6/frame_002353.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2354,data/frames/game_6/frame_002354.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2355,data/frames/game_6/frame_002355.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2356,data/frames/game_6/frame_002356.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2357,data/frames/game_6/frame_002357.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2358,data/frames/game_6/frame_002358.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2359,data/frames/game_6/frame_002359.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2360,data/frames/game_6/frame_002360.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2361,data/frames/game_6/frame_002361.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2362,data/frames/game_6/frame_002362.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2363,data/frames/game_6/frame_002363.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2364,data/frames/game_6/frame_002364.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2365,data/frames/game_6/frame_002365.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2366,data/frames/game_6/frame_002366.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2367,data/frames/game_6/frame_002367.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2368,data/frames/game_6/frame_002368.jpg,15:00,1ST,21.0,False,False,False,15:00,1ST,21.0,0.0,,45:30.8,15:00,1ST,21.0,False,False,False
2369,data/frames/game_6/frame_002369.jpg,15:00,1ST,20.0,False,False,False,15:00,1ST,20.0,0.0,,45:30.8,15:00,1ST,20.0,False,False,False
2370,data/frames/game_6/frame_002370.jpg,15:00,1ST,20.0,False,False,False,15:00,1ST,20.0,0.0,,45:30.8,15:00,1ST,20.0,False,False,False
2371,data/frames/game_6/frame_002371.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2372,data/frames/game_6/frame_002372.jpg,15:00,1ST,19.0,False,False,False,15:00,1ST,19.0,0.0,,45:30.8,15:00,1ST,19.0,False,False,False
2373,data/frames/game_6/frame_002373.jpg,15:00,1ST,18.0,False,False,False,15:00,1ST,18.0,0.0,,45:30.8,15:00,1ST,18.0,False,False,False
2374,data/frames/game_6/frame_002374.jpg,15:00,1ST,18.0,False,False,False,15:00,1ST,18.0,0.0,,45:30.8,15:00,1ST,18.0,False,False,False
2375,data/frames/game_6/frame_002375.jpg,15:00,1ST,17.0,False,False,False,15:00,1ST,17.0,0.0,,45:30.8,15:00,1ST,17.0,False,False,False
2376,data/frames/game_6/frame_002376.jpg,15:00,1ST,17.0,False,False,False,15:00,1ST,17.0,0.0,,45:30.8,15:00,1ST,17.0,False,False,False
2377,data/frames/game_6/frame_002377.jpg,15:00,1ST,16.0,False,False,False,15:00,1ST,16.0,0.0,,45:30.8,15:00,1ST,16.0,False,False,False
2378,data/frames/game_6/frame_002378.jpg,15:00,1ST,16.0,False,False,False,15:00,1ST,16.0,0.0,,45:30.8,15:00,1ST,16.0,False,False,False
2379,data/frames/game_6/frame_002379.jpg,15:00,1ST,15.0,False,False,False,15:00,1ST,15.0,0.0,,45:30.8,15:00,1ST,15.0,False,False,False
2380,data/frames/game_6/frame_002380.jpg,15:00,1ST,40.0,False,False,False,15:00,1ST,40.0,0.0,,45:30.8,15:00,1ST,40.0,False,False,False
2381,data/frames/game_6/frame_002381.jpg,15:00,1ST,40.0,False,False,False,15:00,1ST,40.0,0.0,,45:30.8,15:00,1ST,40.0,False,False,False
2382,data/frames/game_6/frame_002382.jpg,15:00,1ST,40.0,False,False,False,15:00,1ST,40.0,0.0,,45:30.8,15:00,1ST,40.0,False,False,False
2383,data/frames/game_6/frame_002383.jpg,15:00,1ST,40.0,False,False,False,15:00,1ST,40.0,0.0,,45:30.8,15:00,1ST,40.0,False,False,False
2384,data/frames/game_6/frame_002384.jpg,15:00,1ST,40.0,False,False,False,15:00,1ST,40.0,0.0,,45:30.8,15:00,1ST,40.0,False,False,False
2385,data/frames/game_6/frame_002385.jpg,15:00,1ST,40.0,False,False,False,15:00,1ST,40.0,0.0,,45:30.8,15:00,1ST,40.0,False,False,False
2386,data/frames/game_6/frame_002386.jpg,15:00,1ST,40.0,False,False,False,15:00,1ST,40.0,0.0,,45:30.8,15:00,1ST,40.0,False,False,False
2387,data/frames/game_6/frame_002387.jpg,15:00,1ST,40.0,False,False,False,15:00,1ST,40.0,0.0,,45:30.8,15:00,1ST,40.0,False,False,False
